review_id,rule_id,rule_type,current_review_status,engine_status,review_reason,product_id,step_id,applies_to_step_id,regions,strength,confidence,message,source_sheet,source_cell,review_decision,final_rule_type,final_effect,normalized_payload,reviewer,reviewed_at,review_notes
review:0193,DRX-Compass FMT WW!D268:8627200:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,8627200,fmt_step_17a,,C,unknown,0.6,SMART ROOM ASSIST BUNDLE FOR DRX-C/F FMT,DRX-Compass FMT WW,D268,,require,hard_block,,,,
review:0194,DRX-Compass FMT WW!E268:8627200:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,8627200,fmt_step_17a,,C;US,hard_block,0.6,US&C Only,DRX-Compass FMT WW,E268,,review_needed,review_needed,,,,
review:0195,DRX-Compass FMT WW!D270:step_rule,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,,,,,unknown,0.65,Smart Room,DRX-Compass FMT WW,D270,,require,hard_block,,,,
review:0196,DRX-Compass FMT WW!E271:8626756:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8626756,fmt_step_17b,,C;US,unknown,0.9,WW ex US&C,DRX-Compass FMT WW,E271,,region_block,hard_block,,,,
review:0197,DRX-Compass FMT WW!E272:8626780:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8626780,fmt_step_17b,,C;US,unknown,0.9,WW ex US&C,DRX-Compass FMT WW,E272,,region_block,hard_block,,,,
review:0198,DRX-Compass FMT WW!D273:6704845:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,6704845,fmt_step_17b,,C,unknown,0.6,REMOTE CONTROLLER FOR SMART ROOM DRX-C,DRX-Compass FMT WW,D273,,require,hard_block,,,,
review:0199,DRX-Compass FMT WW!E273:6704845:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6704845,fmt_step_17b,,C;US,unknown,0.9,WW ex US&C,DRX-Compass FMT WW,E273,,region_block,hard_block,,,,
review:0200,DRX-Compass FMT WW!E274:8626764:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8626764,fmt_step_17b,,C;US,unknown,0.9,WW ex US&C,DRX-Compass FMT WW,E274,,region_block,hard_block,,,,
review:0201,DRX-Compass FMT WW!D275:6704407:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,6704407,fmt_step_17b,,C,unknown,0.6,SMART ROOM FOR DRX-C/F,DRX-Compass FMT WW,D275,,require,hard_block,,,,
review:0202,DRX-Compass FMT WW!E275:6704407:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6704407,fmt_step_17b,,C;US,unknown,0.9,"SW Licence Kit, WW ex US&C",DRX-Compass FMT WW,E275,,region_block,hard_block,,,,
review:0203,DRX-Compass FMT WW!E276:6708705:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6708705,fmt_step_17b,,C;EU;US,unknown,0.9,"SW Licence Kit， WW ex EU,US&C",DRX-Compass FMT WW,E276,,region_block,hard_block,,,,
review:0204,DRX-Compass FMT WW!E277:8627465:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8627465,fmt_step_17b,,C;EU;US,unknown,0.9,"SW Licence Kit， WW ex EU,US&C",DRX-Compass FMT WW,E277,,region_block,hard_block,,,,
review:0205,DRX-Compass FMT WW!D278:8627184:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,8627184,fmt_step_17b,,C,unknown,0.6,SMART ROOM BUNDLE FOR DRX-C/F FMT,DRX-Compass FMT WW,D278,,require,hard_block,,,,
review:0206,DRX-Compass FMT WW!E278:8627184:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,8627184,fmt_step_17b,,C;US,hard_block,0.6,US&C Only,DRX-Compass FMT WW,E278,,review_needed,review_needed,,,,
review:0207,DRX-Compass FMT WW!D279:6704431:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,6704431,fmt_step_17b,,,unknown,0.6,"CAMERA STAND, SMART ROOM",DRX-Compass FMT WW,D279,,require,hard_block,,,,
review:0208,DRX-Compass FMT WW!D281:step_rule,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,,,,,unknown,0.65,SNC,DRX-Compass FMT WW,D281,,require,hard_block,,,,
review:0209,DRX-Compass FMT WW!D289:6703839:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,6703839,fmt_step_19,,C,hard_block,0.6,OCCUP DISEASE SCREENING FOR DRX-C/F (China only),DRX-Compass FMT WW,D289,,review_needed,review_needed,,,,
review:0210,DRX-Compass FMT WW!E290:8623860:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8623860,fmt_step_19,,,hard_block,0.6,"Phase out from Compass only after Compass 2023 launch, Still used for Evo",DRX-Compass FMT WW,E290,,review_needed,review_needed,,,,
review:0211,DRX-Compass FMT WW!D291:8623886:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,8623886,fmt_step_19,,,unknown,0.6,3D CAMERA FOR SMART ROOM,DRX-Compass FMT WW,D291,,require,hard_block,,,,
review:0212,DRX-Compass FMT WW!E291:8623886:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8623886,fmt_step_19,,,hard_block,0.6,"Phase out from Compass only after Compass 2023 launch, Still used for Evo",DRX-Compass FMT WW,E291,,review_needed,review_needed,,,,
review:0213,DRX-Compass FMT WW!D292:6708366:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6708366,fmt_step_19,,,unknown,0.6,GRID FOR DRX-LC,DRX-Compass FMT WW,D292,,review_needed,review_needed,,,,
review:0214,DRX-Compass OTC WW!D10:8621617:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621617,otc_step_1a,,,unknown,0.6,Select proper system hub base system based upon Generator power requirements Includes: -DRX Console - Compass Includes Monitor 23 inch & Computer -PDU for input power 380-480 VAC -Detector Calibration kit with Phantom,DRX-Compass OTC WW,D10,,review_needed,review_needed,,,,
review:0215,DRX-Compass OTC WW!D11:8622359:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622359,otc_step_1a,,,unknown,0.6,Select proper system Hub base system based upon Generator power requirements Includes: -DRX Console - Compass Includes Monitor 23 inch & Computer -PDU for input power 208-240 VAC -Detector Calibration kit with Phantom,DRX-Compass OTC WW,D11,,review_needed,review_needed,,,,
review:0216,DRX-Compass OTC WW!C14:step_rule,region_only,auto_approved,not_implemented,region_part_implemented_review_extra_text,,,,,hard_block,0.9,Select Branding Kit - US Region Only,DRX-Compass OTC WW,C14,,region_allow,hard_block,,,,
review:0217,DRX-Compass OTC WW!C16:6703656:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6703656,otc_step_1b,,,hard_block,0.6,BRANDING KIT DR-FIT TABLE ONLY,DRX-Compass OTC WW,C16,,review_needed,review_needed,,,,
review:0218,DRX-Compass OTC WW!D16:6703656:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,6703656,otc_step_1b,,C;US,hard_block,0.6,Fit Branding Kits are for Dealer Only and always include with Parts Warranty Only Systems Currently US & C Only,DRX-Compass OTC WW,D16,,review_needed,review_needed,,,,
review:0219,DRX-Compass OTC WW!C17:6703664:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6703664,otc_step_1b,,,hard_block,0.6,BRANDING DR-FIT OTC & WS ONLY,DRX-Compass OTC WW,C17,,review_needed,review_needed,,,,
review:0220,DRX-Compass OTC WW!D17:6703664:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,6703664,otc_step_1b,,C;US,hard_block,0.6,Fit Branding Kits are for Dealer Only and always include with Parts Warranty Only Systems Currently US & C Only,DRX-Compass OTC WW,D17,,review_needed,review_needed,,,,
review:0221,DRX-Compass OTC WW!C18:6703680:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6703680,otc_step_1b,,,hard_block,0.6,BRANDING DRX-COMPASS TABLE ONLY,DRX-Compass OTC WW,C18,,review_needed,review_needed,,,,
review:0222,DRX-Compass OTC WW!D18:6703680:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6703680,otc_step_1b,,,hard_block,0.6,Compass Branding Kits are for Direct or Dealer Systems and may include either Full I & W OR Parts Warranty Only,DRX-Compass OTC WW,D18,,review_needed,review_needed,,,,
review:0223,DRX-Compass OTC WW!C19:6703698:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6703698,otc_step_1b,,,hard_block,0.6,BRANDING DRX-COMPASS OTC & WS ONLY,DRX-Compass OTC WW,C19,,review_needed,review_needed,,,,
review:0224,DRX-Compass OTC WW!D19:6703698:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6703698,otc_step_1b,,,hard_block,0.6,Compass Branding Kits are for Direct or Dealer Systems and may include either Full I & W OR Parts Warranty Only,DRX-Compass OTC WW,D19,,review_needed,review_needed,,,,
review:0225,DRX-Compass OTC WW!C20:6705289:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705289,otc_step_1b,,,hard_block,0.6,BRANDING DRX-FIT OTC ONLY,DRX-Compass OTC WW,C20,,review_needed,review_needed,,,,
review:0226,DRX-Compass OTC WW!D20:6705289:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,6705289,otc_step_1b,,C;US,hard_block,0.6,Fit Branding Kits are for Dealer Only and always include with Parts Warranty Only Systems Currently US & C Only,DRX-Compass OTC WW,D20,,review_needed,review_needed,,,,
review:0227,DRX-Compass OTC WW!C21:6705297:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705297,otc_step_1b,,,hard_block,0.6,BRANDING DRX-COMPASS OTC ONLY,DRX-Compass OTC WW,C21,,review_needed,review_needed,,,,
review:0228,DRX-Compass OTC WW!D21:6705297:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705297,otc_step_1b,,,hard_block,0.6,Compass Branding Kits are for Direct or Dealer Systems and may include either Full I & W OR Parts Warranty Only,DRX-Compass OTC WW,D21,,review_needed,review_needed,,,,
review:0229,DRX-Compass OTC WW!C22:6705321:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705321,otc_step_1b,,,hard_block,0.6,BRANDING DRX-FIT WS ONLY,DRX-Compass OTC WW,C22,,review_needed,review_needed,,,,
review:0230,DRX-Compass OTC WW!D22:6705321:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,6705321,otc_step_1b,,C;US,hard_block,0.6,Fit Branding Kits are for Dealer Only and always include with Parts Warranty Only Systems Currently US & C Only,DRX-Compass OTC WW,D22,,review_needed,review_needed,,,,
review:0231,DRX-Compass OTC WW!C23:6705339:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705339,otc_step_1b,,,hard_block,0.6,BRANDING DRX-COMPASS WS ONLY,DRX-Compass OTC WW,C23,,review_needed,review_needed,,,,
review:0232,DRX-Compass OTC WW!D23:6705339:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705339,otc_step_1b,,,hard_block,0.6,Compass Branding Kits are for Direct or Dealer Systems and may include either Full I & W OR Parts Warranty Only,DRX-Compass OTC WW,D23,,review_needed,review_needed,,,,
review:0233,DRX-Compass OTC WW!C25:step_rule,must_select,auto_approved,not_implemented,not_yet_implemented_required_selection,,,,,hard_block,0.9,Must Select Generator,DRX-Compass OTC WW,C25,,must_select,hard_block,,,,
review:0234,DRX-Compass OTC WW!C32:step_rule,must_select,auto_approved,not_implemented,not_yet_implemented_required_selection,,,,,hard_block,0.9,Must Select Overhead Tube Crane (OTC) type,DRX-Compass OTC WW,C32,,must_select,hard_block,,,,
review:0235,DRX-Compass OTC WW!D34:8621674:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621674,otc_step_3,,,hard_block,0.6,Single Axis Motorization :Vertical Linear Direction ONLY,DRX-Compass OTC WW,D34,,review_needed,review_needed,,,,
review:0236,DRX-Compass OTC WW!D35:8621690:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621690,otc_step_3,,,hard_block,0.6,2 Axis Motorization Vertical Linear and Vertical Rotation Only,DRX-Compass OTC WW,D35,,review_needed,review_needed,,,,
review:0237,DRX-Compass OTC WW!C38:step_rule,must_select,auto_approved,not_implemented,not_yet_implemented_required_selection,,,,,hard_block,0.9,Must Select Longitudinal and Transverse Rails,DRX-Compass OTC WW,C38,,must_select,hard_block,,,,
review:0238,DRX-Compass OTC WW!C44:step_rule,must_select,auto_approved,not_implemented,not_yet_implemented_required_selection,,,,,hard_block,0.9,Must Select one of the following Collimator Options,DRX-Compass OTC WW,C44,,must_select,hard_block,,,,
review:0239,DRX-Compass OTC WW!D51:6705131:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705131,otc_step_5a,,,hard_block,0.6,MC150 Filterwheel Must be factory installed,DRX-Compass OTC WW,D51,,review_needed,review_needed,,,,
review:0240,DRX-Compass OTC WW!D53:6705156:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705156,otc_step_5a,,,hard_block,0.6,MC150 vS1 Blade Feedback for SoftDAP POT Digital DRX Console ONLY,DRX-Compass OTC WW,D53,,review_needed,review_needed,,,,
review:0241,DRX-Compass OTC WW!D56:8624850:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8624850,otc_step_6,,,hard_block,0.6,All system detector must be DRX Plus or Focus HD if selected,DRX-Compass OTC WW,D56,,review_needed,review_needed,,,,
review:0242,DRX-Compass OTC WW!E56:8624850:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8624850,otc_step_6,,,hard_block,0.6,Must be stected DRX Bucky,DRX-Compass OTC WW,E56,,detector_bucky_compatibility,hard_block,,,,
review:0243,DRX-Compass OTC WW!D57:8624959:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8624959,otc_step_6,,,hard_block,0.6,All system detector must be DRX Plus or Focus HD if selected,DRX-Compass OTC WW,D57,,review_needed,review_needed,,,,
review:0244,DRX-Compass OTC WW!E57:8624959:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8624959,otc_step_6,,,hard_block,0.6,Must be stected DRX Bucky,DRX-Compass OTC WW,E57,,detector_bucky_compatibility,hard_block,,,,
review:0245,DRX-Compass OTC WW!C58:8615205:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8615205,otc_step_6,,,hard_block,0.6,DRX Plus 2530C Only for tabletop,DRX-Compass OTC WW,C58,,review_needed,review_needed,,,,
review:0246,DRX-Compass OTC WW!D58:8615205:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8615205,otc_step_6,,,hard_block,0.6,All system detector must be DRX Plus or Focus HD if selected,DRX-Compass OTC WW,D58,,review_needed,review_needed,,,,
review:0247,DRX-Compass OTC WW!E58:8615205:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8615205,otc_step_6,,,hard_block,0.6,Only for tabletop,DRX-Compass OTC WW,E58,,review_needed,review_needed,,,,
review:0248,DRX-Compass OTC WW!D59:6701122:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701122,otc_step_6,,,hard_block,0.6,All system detector must be Focus if selected,DRX-Compass OTC WW,D59,,review_needed,review_needed,,,,
review:0249,DRX-Compass OTC WW!E59:6701122:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,6701122,otc_step_6,,,hard_block,0.6,Must be stected Focus Bucky,DRX-Compass OTC WW,E59,,detector_bucky_compatibility,hard_block,,,,
review:0250,DRX-Compass OTC WW!D60:8620148:region_only,region_only,auto_approved,partially_implemented_region_rule,region_part_implemented_review_extra_text,8620148,otc_step_6,,C;US,hard_block,0.9,US & C Market Only All system detector must be Focus if selected,DRX-Compass OTC WW,D60,,region_allow,hard_block,,,,
review:0251,DRX-Compass OTC WW!E60:8620148:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8620148,otc_step_6,,,hard_block,0.6,Must be stected Focus Bucky,DRX-Compass OTC WW,E60,,detector_bucky_compatibility,hard_block,,,,
review:0252,DRX-Compass OTC WW!D61:6702336:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6702336,otc_step_6,,,hard_block,0.6,All system detector must be Focus if selected,DRX-Compass OTC WW,D61,,review_needed,review_needed,,,,
review:0253,DRX-Compass OTC WW!E61:6702336:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,6702336,otc_step_6,,,hard_block,0.6,Must be stected Focus Bucky,DRX-Compass OTC WW,E61,,detector_bucky_compatibility,hard_block,,,,
review:0254,DRX-Compass OTC WW!D62:8621278:region_only,region_only,auto_approved,partially_implemented_region_rule,region_part_implemented_review_extra_text,8621278,otc_step_6,,C;US,hard_block,0.9,US & C Market Only All system detector must be Focus if selected,DRX-Compass OTC WW,D62,,region_allow,hard_block,,,,
review:0255,DRX-Compass OTC WW!E62:8621278:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621278,otc_step_6,,,hard_block,0.6,Must be stected Focus Bucky,DRX-Compass OTC WW,E62,,detector_bucky_compatibility,hard_block,,,,
review:0256,DRX-Compass OTC WW!D63:6705727:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,6705727,otc_step_6,,,hard_block,0.6,All system detector must be DRX Plus or Focus HD if selected Does not match 44LINE/CM Grids,DRX-Compass OTC WW,D63,,detector_grid_support,hard_block,,,,
review:0257,DRX-Compass OTC WW!E63:6705727:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,6705727,otc_step_6,,,hard_block,0.6,Must be stected DRX Bucky,DRX-Compass OTC WW,E63,,detector_bucky_compatibility,hard_block,,,,
review:0258,DRX-Compass OTC WW!D64:6705735:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,6705735,otc_step_6,,,hard_block,0.6,All system detector must be DRX Plus or Focus HD if selected Does not match 44LINE/CM Grids,DRX-Compass OTC WW,D64,,detector_grid_support,hard_block,,,,
review:0259,DRX-Compass OTC WW!E64:6705735:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,6705735,otc_step_6,,,hard_block,0.6,Must be stected DRX Bucky,DRX-Compass OTC WW,E64,,detector_bucky_compatibility,hard_block,,,,
review:0260,DRX-Compass OTC WW!D65:8625246:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8625246,otc_step_6,,C;US,hard_block,0.6,US & C Market .All system detector must be DRX Plus or Focus HD if selected Does not match 44LINE/CM Grids,DRX-Compass OTC WW,D65,,detector_grid_support,hard_block,,,,
review:0261,DRX-Compass OTC WW!E65:8625246:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8625246,otc_step_6,,,hard_block,0.6,Must be stected DRX Bucky,DRX-Compass OTC WW,E65,,detector_bucky_compatibility,hard_block,,,,
review:0262,DRX-Compass OTC WW!D66:8625253:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8625253,otc_step_6,,C;US,hard_block,0.6,US & C Market .All system detector must be DRX Plus or Focus HD if selected Does not match 44LINE/CM Grids,DRX-Compass OTC WW,D66,,detector_grid_support,hard_block,,,,
review:0263,DRX-Compass OTC WW!E66:8625253:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8625253,otc_step_6,,,hard_block,0.6,Must be stected DRX Bucky,DRX-Compass OTC WW,E66,,detector_bucky_compatibility,hard_block,,,,
review:0264,DRX-Compass OTC WW!D67:8623316:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8623316,otc_step_6,,,hard_block,0.6,All system detector must be DRX Plus or Focus HD if selected,DRX-Compass OTC WW,D67,,review_needed,review_needed,,,,
review:0265,DRX-Compass OTC WW!E67:8623316:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8623316,otc_step_6,,,hard_block,0.6,Must be stected DRX Bucky,DRX-Compass OTC WW,E67,,detector_bucky_compatibility,hard_block,,,,
review:0266,DRX-Compass OTC WW!C71:step_rule,must_select,auto_approved,not_implemented,not_yet_implemented_required_selection,,,,,hard_block,0.9,Select Wireless Access Point (Must Select One),DRX-Compass OTC WW,C71,,must_select,hard_block,,,,
review:0267,DRX-Compass OTC WW!C86:step_rule,must_select,auto_approved,not_implemented,not_yet_implemented_required_selection,,,,,hard_block,0.9,Must Select one of the following Tube Options,DRX-Compass OTC WW,C86,,must_select,hard_block,,,,
review:0268,DRX-Compass OTC WW!C94:6701585:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701585,otc_step_9a,,C,unknown,0.6,WallStand-T Z-MOTORIZED w/o Bucky C/F,DRX-Compass OTC WW,C94,,review_needed,review_needed,,,,
review:0269,DRX-Compass OTC WW!C95:6701593:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701593,otc_step_9a,,C,unknown,0.6,WallStand-NT Z-MOTORIZED w/o Bucky C/F,DRX-Compass OTC WW,C95,,review_needed,review_needed,,,,
review:0270,DRX-Compass OTC WW!C96:8621765:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621765,otc_step_9a,,C,unknown,0.6,WallStand-T Z-MANUAL w/o Bucky C/F,DRX-Compass OTC WW,C96,,review_needed,review_needed,,,,
review:0271,DRX-Compass OTC WW!C97:8621773:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621773,otc_step_9a,,C,unknown,0.6,WallStand-NT Z-MANUAL w/o Bucky C/F,DRX-Compass OTC WW,C97,,review_needed,review_needed,,,,
review:0272,DRX-Compass OTC WW!C101:6701726:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,6701726,otc_step_9b,,,unknown,0.6,DRX Intermix Bucky for WS Left,DRX-Compass OTC WW,C101,,detector_bucky_compatibility,hard_block,,,,
review:0273,DRX-Compass OTC WW!D101:6701726:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701726,otc_step_9b,,,hard_block,0.6,Use Only With Other DRX Detector,DRX-Compass OTC WW,D101,,review_needed,review_needed,,,,
review:0274,DRX-Compass OTC WW!C102:8621807:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621807,otc_step_9b,,,unknown,0.6,DRX Intermix Bucky for WS Right,DRX-Compass OTC WW,C102,,detector_bucky_compatibility,hard_block,,,,
review:0275,DRX-Compass OTC WW!D102:8621807:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621807,otc_step_9b,,,hard_block,0.6,Use Only With Other DRX Detector,DRX-Compass OTC WW,D102,,review_needed,review_needed,,,,
review:0276,DRX-Compass OTC WW!C103:8621906:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621906,otc_step_9b,,,unknown,0.6,DRX WOD Bucky for WS Left,DRX-Compass OTC WW,C103,,detector_bucky_compatibility,hard_block,,,,
review:0277,DRX-Compass OTC WW!D103:8621906:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621906,otc_step_9b,,,hard_block,0.6,Use Only With Other DRX Detector,DRX-Compass OTC WW,D103,,review_needed,review_needed,,,,
review:0278,DRX-Compass OTC WW!C104:8621815:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621815,otc_step_9b,,,unknown,0.6,Focus 35C Bucky for WS Left,DRX-Compass OTC WW,C104,,detector_bucky_compatibility,hard_block,,,,
review:0279,DRX-Compass OTC WW!D104:8621815:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621815,otc_step_9b,,,hard_block,0.6,Use Only With Other Focus Detector,DRX-Compass OTC WW,D104,,review_needed,review_needed,,,,
review:0280,DRX-Compass OTC WW!C105:8621823:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621823,otc_step_9b,,,unknown,0.6,Focus 35C Bucky for WS Right,DRX-Compass OTC WW,C105,,detector_bucky_compatibility,hard_block,,,,
review:0281,DRX-Compass OTC WW!D105:8621823:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621823,otc_step_9b,,,hard_block,0.6,Use Only With Other Focus Detector,DRX-Compass OTC WW,D105,,review_needed,review_needed,,,,
review:0282,DRX-Compass OTC WW!C106:8621831:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621831,otc_step_9b,,,unknown,0.6,Focus 43C Bucky for WS Left,DRX-Compass OTC WW,C106,,detector_bucky_compatibility,hard_block,,,,
review:0283,DRX-Compass OTC WW!D106:8621831:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621831,otc_step_9b,,,hard_block,0.6,Use Only With Other Focus Detector,DRX-Compass OTC WW,D106,,review_needed,review_needed,,,,
review:0284,DRX-Compass OTC WW!C107:8621856:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621856,otc_step_9b,,,unknown,0.6,Focus 43C Bucky for WS Right,DRX-Compass OTC WW,C107,,detector_bucky_compatibility,hard_block,,,,
review:0285,DRX-Compass OTC WW!D107:8621856:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621856,otc_step_9b,,,hard_block,0.6,Use Only With Other Focus Detector,DRX-Compass OTC WW,D107,,review_needed,review_needed,,,,
review:0286,DRX-Compass OTC WW!C108:8621864:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621864,otc_step_9b,,,unknown,0.6,Focus Intermix Bucky for WS Left,DRX-Compass OTC WW,C108,,detector_bucky_compatibility,hard_block,,,,
review:0287,DRX-Compass OTC WW!D108:8621864:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621864,otc_step_9b,,,hard_block,0.6,Use Only With Other Focus Detector,DRX-Compass OTC WW,D108,,review_needed,review_needed,,,,
